SID,Turn,Speaker,childTurn,adultTurn,posemo,negemo,posemo_bin,negemo_bin,Sixltr,i,article,present,discrep,lingdist,WC,WC_log,ChildAge,ChildSex,ParentSex,ChildRace,ChildEthnicity,ParentRace,ParentEthnicity,FamilyIncome,inadubles
6128,5,adult,NA,3,0,0,0,0,16.67,0,22.22,11.11,0,0.970297751,18,2.944438979,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,6,child,3,NA,0,0,0,0,0,14.29,0,42.86,0,-0.637834412,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,7,adult,NA,4,0,0,0,0,0,0,10,10,0,0.343339829,10,2.397895273,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,8,child,4,NA,0,0,0,0,16.67,16.67,0,0,0,0.106535723,6,1.945910149,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,9,adult,NA,5,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,10,child,5,NA,0,0,0,0,20,20,0,0,0,0.090677728,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,11,adult,NA,6,6.25,0,1,0,0,0,12.5,25,0,0.239022103,16,2.833213344,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,12,child,6,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,13,adult,NA,7,4.17,0,1,0,0,8.33,0,29.17,8.33,-0.670569143,24,3.218875825,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,14,child,7,NA,0,0,0,0,0,25,0,0,25,-1.378352942,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,15,adult,NA,8,5.26,5.26,1,1,5.26,0,5.26,21.05,0,0.184073238,19,2.995732274,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,16,child,8,NA,0,0,0,0,0,0,0,0,16.67,-0.470855701,6,1.945910149,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,17,adult,NA,9,1.82,0,1,0,1.82,0,9.09,23.64,0,0.195286318,55,4.025351691,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,18,child,9,NA,0,0,0,0,20,0,0,10,0,0.439184501,10,2.397895273,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6128,19,adult,NA,10,0,0,0,0,0,16.67,0,33.33,0,-0.58344846,6,1.945910149,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,20,child,10,NA,9.09,0,1,0,9.09,0,0,0,0,0.35326853,11,2.48490665,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,21,adult,NA,11,0,0,0,0,0,0,0,42.86,14.29,-0.869710841,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,22,child,11,NA,0,0,0,0,0,33.33,0,66.67,0,-1.352701075,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,23,adult,NA,12,0,0,0,0,0,0,0,14.29,14.29,-0.541333094,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,24,child,12,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,25,adult,NA,13,6.25,0,1,0,0,6.25,6.25,31.25,6.25,-0.394105622,16,2.833213344,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,26,child,13,NA,0,0,0,0,0,0,16.67,33.33,0,0.256851589,6,1.945910149,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,27,adult,NA,14,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,28,child,14,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,29,adult,NA,15,4.35,0,1,0,4.35,4.35,7.25,21.74,2.9,-0.001467151,69,4.248495242,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,30,child,15,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,31,adult,NA,16,3.45,0,1,0,6.9,3.45,13.79,20.69,0,0.370779705,58,4.077537444,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,32,child,16,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,33,adult,NA,17,11.11,2.22,1,1,4.44,4.44,4.44,20,0,0.05582747,45,3.828641396,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,34,child,17,NA,0,0,0,0,20,0,20,0,0,1.098836156,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,35,adult,NA,18,0,0,0,0,0,8.33,0,41.67,8.33,-0.814241592,12,2.564949357,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,36,child,18,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,37,adult,NA,19,33.33,0,1,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,38,child,19,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,39,adult,NA,20,0,0,0,0,0,0,0,18.75,0,-0.029587733,16,2.833213344,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,40,child,20,NA,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,41,adult,NA,21,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,42,child,21,NA,0,0,0,0,0,20,0,40,0,-0.737275627,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,43,adult,NA,22,0,14.29,0,1,14.29,28.57,0,28.57,0,-0.541407621,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,44,child,22,NA,0,0,0,0,12.5,0,12.5,0,0,0.756492949,8,2.197224577,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,45,adult,NA,23,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,46,child,23,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,47,adult,NA,24,5.26,0,1,0,5.26,0,0,21.05,0,0.040813536,19,2.995732274,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,48,child,24,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,49,adult,NA,25,14.29,0,1,0,7.14,0,0,14.29,7.14,-0.128184313,14,2.708050201,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,50,child,25,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,51,adult,NA,26,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,52,child,26,NA,0,0,0,0,0,0,0,0,0,0.185920939,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,53,adult,NA,27,6.25,0,1,0,0,0,6.25,6.25,0,0.284307745,16,2.833213344,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,54,child,27,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,55,adult,NA,28,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,56,child,28,NA,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,57,adult,NA,29,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,58,child,29,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,59,adult,NA,30,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,60,child,30,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,61,adult,NA,31,0,0,0,0,0,0,0,42.86,0,-0.306703151,7,2.079441542,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,62,child,31,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,63,adult,NA,32,3.85,0,1,0,7.69,3.85,0,19.23,3.85,-0.134429449,26,3.295836866,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,64,child,32,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,65,adult,NA,33,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,66,child,33,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,67,adult,NA,34,0,0,0,0,0,0,0,25,25,-1.086391925,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,68,child,34,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,69,adult,NA,35,0,0,0,0,4.55,0,9.09,18.18,0,0.308301951,22,3.135494216,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,70,child,35,NA,0,0,0,0,0,0,0,16.67,0,-0.005680638,12,2.564949357,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,71,adult,NA,36,0,0,0,0,17.65,5.88,5.88,11.76,0,0.399584817,17,2.890371758,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,72,child,36,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,73,adult,NA,37,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,74,child,37,NA,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,75,adult,NA,38,0,0,0,0,0,20,0,40,0,-0.737275627,10,2.397895273,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,76,child,38,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,77,adult,NA,39,0,0,0,0,0,0,0,50,0,-0.388768854,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,78,child,39,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6128,79,adult,NA,40,18.18,0,1,0,9.09,0,0,18.18,0,0.144311321,11,2.48490665,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,80,child,40,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,81,adult,NA,41,5,0,1,0,5,0,5,5,5,0.15968717,20,3.044522438,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,82,child,41,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,83,adult,NA,42,8.33,0,1,0,16.67,0,8.33,8.33,0,0.623946841,12,2.564949357,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,84,child,42,NA,0,0,0,0,0,0,0,0,0,0.185920939,5,1.791759469,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,85,adult,NA,43,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,86,child,43,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6128,87,adult,NA,44,0,0,0,0,0,21.43,7.14,35.71,14.29,-1.089648441,14,2.708050201,7,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6129,1,adult,NA,1,3.61,0,1,0,6.02,1.2,1.2,27.71,2.41,-0.111818261,83,4.430816799,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,2,child,1,NA,0,0,0,0,0,12.5,0,25,12.5,-0.883560898,8,2.197224577,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,3,adult,NA,2,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,4,child,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,5,adult,NA,3,0,0,0,0,7.58,3.03,3.03,19.7,3.03,-0.008024333,66,4.204692619,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,6,child,3,NA,0,0,0,0,0,0,33.33,0,0,1.093686314,3,1.386294361,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,7,adult,NA,4,4.55,0,1,0,0,0,13.64,9.09,0,0.452937076,22,3.135494216,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,8,child,4,NA,16.67,0,1,0,16.67,0,0,16.67,0,0.301215329,6,1.945910149,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,9,adult,NA,5,1.69,1.69,1,1,5.08,5.08,1.69,22.03,1.69,-0.112034687,59,4.094344562,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,10,child,5,NA,0,0,0,0,50,0,0,50,0,0.531734947,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,11,adult,NA,6,0,0,0,0,10.34,3.45,0,17.24,3.45,-0.037741711,29,3.401197382,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,12,child,6,NA,0,0,0,0,0,20,0,40,0,-0.737275627,5,1.791759469,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,13,adult,NA,7,2.25,1.12,1,1,6.74,0,6.74,13.48,0,0.338636999,89,4.49980967,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,14,child,7,NA,0,0,0,0,0,50,0,0,0,-0.972690889,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,15,adult,NA,8,0,0,0,0,0,0,0,50,0,-0.388768854,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,16,child,8,NA,0,0,0,0,0,50,0,0,0,-0.972690889,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,17,adult,NA,9,0,0,0,0,16.67,0,5.56,0,0,0.644247314,18,2.944438979,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,18,child,9,NA,0,0,0,0,0,33.33,0,0,0,-0.586409706,3,1.386294361,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,19,adult,NA,10,0,0,0,0,0,4.55,0,22.73,4.55,-0.360030887,22,3.135494216,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,20,child,10,NA,0,0,0,0,0,0,0,66.67,0,-0.580370431,3,1.386294361,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,21,adult,NA,11,0,0,0,0,0,0,20.69,20.69,3.45,0.375695042,29,3.401197382,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,22,child,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,23,adult,NA,12,0,0,0,0,40,0,0,0,0,0.922323979,5,1.791759469,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,24,child,12,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,25,adult,NA,13,10,0,1,0,20,0,0,20,0,0.324246542,10,2.397895273,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,26,child,13,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,27,adult,NA,14,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,28,child,14,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,29,adult,NA,15,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6129,30,child,15,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6129,31,adult,NA,16,0,0,0,0,0,8.33,0,20.83,0,-0.246519559,24,3.218875825,11,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6130,1,child,1,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,NA,NA,NA,NA,NA,0
6130,2,adult,NA,1,0,0,0,0,0,0,0,22.22,0,-0.069471205,9,2.302585093,7,Male,Female,NA,NA,NA,NA,NA,0
6130,3,child,2,NA,0,0,0,0,0,0,0,18.18,0,-0.02303627,11,2.48490665,7,Male,Female,NA,NA,NA,NA,NA,0
6130,4,adult,NA,2,0,0,0,0,12.5,0,0,37.5,0,-0.014970456,8,2.197224577,7,Male,Female,NA,NA,NA,NA,NA,0
6130,5,child,3,NA,0,0,0,0,0,0,14.29,14.29,0,0.410872532,7,2.079441542,7,Male,Female,NA,NA,NA,NA,NA,0
6130,6,adult,NA,3,5.26,0,1,0,5.26,5.26,0,26.32,10.53,-0.55651324,19,2.995732274,7,Male,Female,NA,NA,NA,NA,NA,0
6130,7,child,4,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,NA,NA,NA,NA,NA,0
6130,8,adult,NA,4,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,NA,NA,NA,NA,NA,0
6130,9,child,5,NA,10,0,1,0,16.67,0,0,10,0,0.377878947,30,3.433987204,7,Male,Female,NA,NA,NA,NA,NA,2
6130,10,adult,NA,5,0,5.88,0,1,5.88,0,0,17.65,5.88,-0.140357777,17,2.890371758,7,Male,Female,NA,NA,NA,NA,NA,0
6130,11,child,6,NA,16.67,0,1,0,33.33,0,0,33.33,0,0.416440556,6,1.945910149,7,Male,Female,NA,NA,NA,NA,NA,0
6130,12,adult,NA,6,0,0,0,0,0,0,0,0,0,0.185920939,7,2.079441542,7,Male,Female,NA,NA,NA,NA,NA,0
6130,13,child,7,NA,0,0,0,0,14.29,0,0,28.57,0,0.120623177,7,2.079441542,7,Male,Female,NA,NA,NA,NA,NA,0
6130,14,adult,NA,7,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Male,Female,NA,NA,NA,NA,NA,0
6130,15,child,8,NA,0,0,0,0,0,12.5,6.25,25,12.5,-0.713337868,16,2.833213344,7,Male,Female,NA,NA,NA,NA,NA,0
6130,16,adult,NA,8,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,NA,NA,NA,NA,NA,0
6130,17,child,9,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Male,Female,NA,NA,NA,NA,NA,0
6130,18,adult,NA,9,0,0,0,0,13.64,9.09,0,27.27,4.55,-0.266301238,22,3.135494216,7,Male,Female,NA,NA,NA,NA,NA,0
6130,19,child,10,NA,33.33,0,1,0,33.33,0,0,33.33,0,0.416440556,3,1.386294361,7,Male,Female,NA,NA,NA,NA,NA,0
6130,20,adult,NA,10,11.11,0,1,0,0,0,0,22.22,0,-0.069471205,9,2.302585093,7,Male,Female,NA,NA,NA,NA,NA,0
6130,21,child,11,NA,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,7,Male,Female,NA,NA,NA,NA,NA,0
6130,22,adult,NA,11,7.14,0,1,0,7.14,0,0,14.29,7.14,-0.128184313,14,2.708050201,7,Male,Female,NA,NA,NA,NA,NA,0
6130,23,child,12,NA,0,0,0,0,2.78,0,0,25,0,-0.050243946,36,3.610917913,7,Male,Female,NA,NA,NA,NA,NA,0
6130,24,adult,NA,12,0,0,0,0,0,9.09,9.09,36.36,0,-0.195056734,11,2.48490665,7,Male,Female,NA,NA,NA,NA,NA,0
6130,25,child,13,NA,20,0,1,0,0,20,0,40,20,-1.52525,5,1.791759469,7,Male,Female,NA,NA,NA,NA,NA,0
6130,26,adult,NA,13,12.5,0,1,0,0,0,12.5,12.5,0,0.382694551,8,2.197224577,7,Male,Female,NA,NA,NA,NA,NA,0
6130,27,child,14,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Male,Female,NA,NA,NA,NA,NA,0
6130,28,adult,NA,14,0,0,0,0,0,10,0,10,0,-0.160739385,10,2.397895273,7,Male,Female,NA,NA,NA,NA,NA,0
6130,29,child,15,NA,6.67,0,1,0,3.33,13.33,3.33,23.33,0,-0.239114848,30,3.433987204,7,Male,Female,NA,NA,NA,NA,NA,1
6130,30,adult,NA,15,22.22,0,1,0,0,22.22,0,22.22,0,-0.584358301,9,2.302585093,7,Male,Female,NA,NA,NA,NA,NA,0
6130,31,child,16,NA,0,0,0,0,0,0,0,28.57,0,-0.142456809,7,2.079441542,7,Male,Female,NA,NA,NA,NA,NA,0
6130,32,adult,NA,16,0,0,0,0,50,0,0,25,0,0.819079843,4,1.609437912,7,Male,Female,NA,NA,NA,NA,NA,0
6130,33,child,17,NA,0,0,0,0,0,0,5.88,11.76,0,0.210899726,17,2.890371758,7,Male,Female,NA,NA,NA,NA,NA,0
